자치구,행정동,성별,연령대,총인구,1인가구,사회성,평일이동,휴일이동,기타이동,적은이동,많은이동,영상,생활,재정,"이동-
사회성"
동작구,상도1동,2,20,"2,711",501,22,35,32,27,0,51,23,15,14,0
동작구,상도1동,2,25,"2,398",570,29,24,42,28,0,66,29,35,43,0
동작구,상도1동,2,30,"2,177",301,10,28,26,35,0,59,20,30,20,0
동작구,상도1동,2,35,"2,056",212,14,20,22,28,0,40,14,12,11,0
동작구,상도1동,2,40,"1,736",107,13,22,13,27,0,18,22,13,14,0
동작구,상도1동,2,45,"1,544",96,13,19,5,22,0,14,19,11,3,0
동작구,상도1동,2,50,"1,687",95,17,16,9,19,0,5,15,10,11,0
동작구,상도1동,2,55,"1,753",100,14,20,15,15,0,6,15,9,11,0
동작구,상도1동,2,60,"1,265",164,12,54,11,57,0,6,28,14,6,0
동작구,상도1동,2,65,"1,041",212,11,29,22,31,0,2,24,19,23,0
동작구,상도1동,2,70,819,169,16,32,2,24,0,2,27,19,9,0
동작구,상도1동,2,75,601,187,9,26,12,26,3,2,22,16,12,23
동작구,상도1동,2,80,392,113,8,14,5,14,5,1,10,10,6,27
동작구,상도1동,2,85,177,49,7,3,3,5,1,0,3,7,1,16
동작구,상도1동,2,90,32,9,2,0,0,2,0,0,1,0,1,2
동작구,상도2동,1,20,881,222,24,21,18,17,0,22,17,12,14,0
동작구,상도2동,1,25,"1,114",272,28,17,24,21,0,32,21,29,20,0
동작구,상도2동,1,30,"1,252",236,14,22,31,26,0,49,24,25,15,0
동작구,상도2동,1,35,"1,058",208,23,15,24,11,0,42,19,13,17,0
동작구,상도2동,1,40,981,136,22,15,26,12,0,23,16,16,24,0
동작구,상도2동,1,45,910,127,16,14,17,11,0,20,12,14,16,0
동작구,상도2동,1,50,820,115,21,16,16,9,0,7,17,14,28,0
동작구,상도2동,1,55,840,122,16,12,19,7,0,8,10,20,14,0
동작구,상도2동,1,60,684,109,9,18,14,13,0,5,9,20,7,0
동작구,상도2동,1,65,535,90,11,2,13,4,0,1,2,7,11,0
동작구,상도2동,1,70,324,62,6,5,2,5,0,1,6,3,5,0
동작구,상도2동,1,75,277,78,6,4,7,2,0,1,2,4,8,15
동작구,상도2동,1,80,163,43,4,3,0,3,0,0,3,0,6,8
동작구,상도2동,1,85,64,17,3,2,0,1,0,0,2,0,1,8
동작구,상도2동,1,90,16,3,1,1,0,1,0,0,1,1,0,1
동작구,상도2동,2,20,903,228,11,15,13,9,0,21,6,7,4,0
동작구,상도2동,2,25,"1,098",266,18,15,32,22,0,34,13,18,22,0
동작구,상도2동,2,30,"1,237",152,10,14,21,14,0,33,7,13,15,0
동작구,상도2동,2,35,"1,052",108,6,11,10,19,0,20,10,9,6,0
동작구,상도2동,2,40,972,65,7,14,9,17,0,12,8,11,6,0
동작구,상도2동,2,45,879,59,7,10,14,12,0,10,9,9,5,0
동작구,상도2동,2,50,921,58,7,10,12,9,0,3,7,6,12,0
동작구,상도2동,2,55,977,57,7,10,10,12,0,3,9,8,5,0
동작구,상도2동,2,60,760,101,8,40,17,38,0,4,18,14,5,0
동작구,상도2동,2,65,593,124,5,11,19,11,0,2,10,13,9,0
동작구,상도2동,2,70,455,99,7,18,1,15,0,1,15,10,6,0
동작구,상도2동,2,75,368,111,1,8,10,8,1,1,6,11,10,8
동작구,상도2동,2,80,223,63,2,5,4,6,0,1,4,7,3,8
동작구,상도2동,2,85,112,34,4,3,1,4,0,0,3,1,1,14
동작구,상도2동,2,90,18,5,2,1,0,1,0,0,1,1,1,2
동작구,상도3동,1,20,877,265,14,28,15,24,0,21,24,21,14,0
동작구,상도3동,1,25,"1,029",238,30,20,27,20,0,33,25,23,18,0
동작구,상도3동,1,30,"1,185",232,14,20,21,16,0,40,9,30,19,0
동작구,상도3동,1,35,"1,140",224,27,18,22,12,0,43,25,22,18,0
동작구,상도3동,1,40,"1,040",144,19,17,24,14,0,24,16,26,31,0
동작구,상도3동,1,45,886,129,17,22,31,11,0,20,17,14,15,0
동작구,상도3동,1,50,852,131,24,11,27,8,0,8,15,25,28,0
동작구,상도3동,1,55,841,137,23,7,25,9,0,8,14,25,19,0
동작구,상도3동,1,60,634,95,11,15,17,12,0,4,14,17,5,0
동작구,상도3동,1,65,586,123,14,7,24,7,0,2,8,4,12,0
동작구,상도3동,1,70,400,85,12,9,3,7,0,1,10,9,12,0
동작구,상도3동,1,75,283,82,5,5,5,2,0,1,6,2,7,5
동작구,상도3동,1,80,190,69,5,2,4,3,0,1,4,2,4,6
동작구,상도3동,1,85,66,19,3,1,1,2,0,0,1,1,2,3
동작구,상도3동,1,90,6,2,0,0,0,0,0,0,0,1,0,0
동작구,상도3동,2,20,824,252,9,30,19,17,0,20,12,9,7,0
동작구,상도3동,2,25,"1,009",272,14,14,31,16,0,36,18,20,23,0
동작구,상도3동,2,30,"1,206",176,6,17,24,13,0,38,12,9,20,0
동작구,상도3동,2,35,"1,039",125,6,16,11,20,0,24,11,10,9,0
동작구,상도3동,2,40,993,79,8,16,13,16,0,14,13,12,20,0
동작구,상도3동,2,45,952,62,6,9,13,10,0,10,10,9,4,0
동작구,상도3동,2,50,965,56,7,5,14,5,0,3,8,8,9,0
동작구,상도3동,2,55,"1,002",68,9,9,15,11,0,4,8,8,10,0
동작구,상도3동,2,60,785,103,5,28,10,34,0,4,18,10,5,0
동작구,상도3동,2,65,673,164,8,23,27,21,0,2,19,26,20,0
동작구,상도3동,2,70,558,130,12,21,1,21,0,1,21,16,4,0
동작구,상도3동,2,75,354,112,3,5,11,9,1,1,7,7,9,1
동작구,상도3동,2,80,227,77,6,3,1,4,0,1,3,6,2,3
동작구,상도3동,2,85,58,18,3,1,2,2,0,0,1,4,1,4
동작구,상도3동,2,90,25,7,2,1,1,1,0,0,1,1,0,1
동작구,상도4동,1,20,"1,076",294,32,26,22,26,0,25,20,18,16,0
동작구,상도4동,1,25,"1,176",299,28,21,27,23,0,34,28,27,29,0
동작구,상도4동,1,30,"1,460",276,20,20,35,22,0,54,19,28,26,0
동작구,상도4동,1,35,"1,298",276,30,14,39,12,0,56,17,18,22,0
동작구,상도4동,1,40,"1,203",176,28,17,35,8,0,30,19,30,33,0
동작구,상도4동,1,45,"1,076",171,24,32,15,23,0,25,25,19,27,0
동작구,상도4동,1,50,"1,082",174,30,10,33,4,0,12,20,23,38,0
동작구,상도4동,1,55,"1,073",167,17,13,29,8,0,10,12,20,23,0
동작구,상도4동,1,60,779,118,16,17,17,15,0,6,16,20,9,0
동작구,상도4동,1,65,621,137,14,8,30,7,0,2,7,8,19,0
동작구,상도4동,1,70,386,77,9,6,1,7,0,1,6,6,3,0
동작구,상도4동,1,75,317,91,7,5,7,6,0,1,4,3,5,10
동작구,상도4동,1,80,229,70,6,5,8,3,1,1,10,5,5,13
동작구,상도4동,1,85,69,25,5,1,1,1,0,0,1,1,0,3
동작구,상도4동,1,90,13,5,1,0,0,0,0,0,0,0,0,0
동작구,상도4동,2,20,906,279,14,18,16,16,0,25,9,14,9,0
동작구,상도4동,2,25,"1,155",271,16,13,35,20,0,34,16,27,17,0
동작구,상도4동,2,30,"1,359",220,9,37,18,24,0,40,10,18,20,0
동작구,상도4동,2,35,"1,165",145,6,16,10,26,0,24,15,16,6,0
동작구,상도4동,2,40,"1,157",91,13,24,15,29,0,14,16,16,13,0
동작구,상도4동,2,45,"1,139",91,6,19,20,21,0,14,10,22,9,0
동작구,상도4동,2,50,"1,204",74,12,6,15,11,0,4,13,11,8,0
동작구,상도4동,2,55,"1,181",93,13,8,24,7,0,5,8,9,11,0
동작구,상도4동,2,60,927,146,9,36,22,40,0,6,23,11,12,0
동작구,상도4동,2,65,765,182,21,25,28,27,0,2,28,23,22,0
동작구,상도4동,2,70,553,124,12,25,3,19,0,1,19,12,7,0
동작구,상도4동,2,75,428,150,8,14,12,14,1,1,12,11,14,5
동작구,상도4동,2,80,258,80,4,6,4,7,2,1,7,5,4,12
동작구,상도4동,2,85,115,34,5,1,1,1,1,0,1,3,1,3
동작구,상도4동,2,90,24,9,0,1,1,1,0,0,0,1,0,0
동작구,신대방1동,1,20,845,259,34,33,13,24,0,18,36,12,7,0
동작구,신대방1동,1,25,948,228,26,12,16,14,0,24,21,22,21,0
동작구,신대방1동,1,30,"1,054",213,13,22,22,19,0,42,13,22,23,0
동작구,신대방1동,1,35,"1,022",195,30,11,8,8,0,41,19,10,16,0
동작구,신대방1동,1,40,"1,290",170,26,17,23,15,0,28,14,19,28,0
동작구,신대방1동,1,45,"1,354",198,15,41,29,22,0,28,13,18,22,0
동작구,신대방1동,1,50,"1,274",198,42,21,20,15,0,12,35,30,47,0
동작구,신대방1동,1,55,"1,195",178,29,24,16,18,0,9,26,23,19,0
동작구,신대방1동,1,60,865,128,15,24,18,18,0,6,13,23,8,0
동작구,신대방1동,1,65,531,99,12,7,23,2,0,2,4,8,17,0
동작구,신대방1동,1,70,335,63,11,4,4,2,0,1,4,4,4,0
동작구,신대방1동,1,75,236,56,4,7,7,3,1,1,4,1,5,9
동작구,신대방1동,1,80,165,41,2,4,3,1,1,0,3,3,5,19
동작구,신대방1동,1,85,69,13,2,1,1,0,0,0,0,1,1,6
동작구,신대방1동,1,90,15,4,0,0,0,0,0,0,0,0,0,8
동작구,신대방1동,2,20,780,267,12,23,12,15,0,18,10,11,9,0
동작구,신대방1동,2,25,964,261,13,20,16,17,0,32,20,27,25,0
동작구,신대방1동,2,30,"1,002",163,9,25,15,21,0,34,10,9,17,0
동작구,신대방1동,2,35,"1,088",109,9,14,10,18,0,19,10,7,5,0
동작구,신대방1동,2,40,"1,348",93,10,15,13,22,0,14,11,10,6,0
동작구,신대방1동,2,45,"1,301",77,3,24,10,29,0,10,12,8,8,0
동작구,신대방1동,2,50,"1,338",82,15,12,9,17,0,4,16,9,12,0
동작구,신대방1동,2,55,"1,308",78,15,14,9,13,0,4,15,11,4,0
동작구,신대방1동,2,60,849,113,6,40,8,37,0,4,18,11,8,0
동작구,신대방1동,2,65,603,132,7,22,16,12,0,2,17,13,13,0
동작구,신대방1동,2,70,439,97,11,24,1,17,0,1,21,16,10,0
동작구,신대방1동,2,75,305,103,5,9,6,6,1,1,7,8,9,2
동작구,신대방1동,2,80,215,64,7,7,4,5,2,0,6,6,4,5
동작구,신대방1동,2,85,75,22,6,1,0,1,1,0,2,1,0,2
동작구,신대방1동,2,90,19,5,0,0,0,0,0,0,0,0,1,1
동작구,신대방2동,1,20,562,151,15,16,11,11,0,11,14,8,8,0
동작구,신대방2동,1,25,696,160,16,11,19,10,0,18,14,15,16,0
동작구,신대방2동,1,30,941,172,12,12,28,8,0,36,10,10,18,0
동작구,신대방2동,1,35,895,152,16,6,8,8,0,30,10,11,8,0
동작구,신대방2동,1,40,"1,000",134,26,18,21,13,0,23,10,23,33,0
동작구,신대방2동,1,45,856,118,20,10,22,7,0,19,18,8,15,0
동작구,신대방2동,1,50,728,99,12,9,15,9,0,7,14,19,29,0
동작구,신대방2동,1,55,696,99,17,12,15,12,0,6,15,13,18,0
동작구,신대방2동,1,60,520,76,7,8,11,7,0,4,8,20,6,0
동작구,신대방2동,1,65,401,73,10,2,12,3,0,1,5,3,10,0
동작구,신대방2동,1,70,274,47,8,5,1,4,0,0,6,3,5,0
동작구,신대방2동,1,75,220,52,3,2,6,2,0,0,5,1,5,6
동작구,신대방2동,1,80,173,44,3,3,2,1,0,0,2,1,3,5
동작구,신대방2동,1,85,45,14,3,1,1,1,0,0,1,0,2,4
동작구,신대방2동,1,90,3,1,1,0,0,0,0,0,0,0,0,0
동작구,신대방2동,2,20,636,178,3,14,8,5,0,14,4,6,5,0
동작구,신대방2동,2,25,883,175,13,9,26,12,0,21,12,16,11,0
동작구,신대방2동,2,30,929,111,7,12,12,11,0,19,9,10,11,0
동작구,신대방2동,2,35,932,100,7,11,10,17,0,19,12,6,5,0
동작구,신대방2동,2,40,981,64,6,15,12,20,0,12,10,12,10,0
동작구,신대방2동,2,45,858,56,7,11,9,14,0,8,9,9,4,0
동작구,신대방2동,2,50,751,49,9,4,11,5,0,3,9,4,7,0
동작구,신대방2동,2,55,735,45,5,7,9,6,0,2,8,6,4,0
동작구,신대방2동,2,60,566,77,3,26,12,23,0,3,16,8,5,0
동작구,신대방2동,2,65,486,92,5,12,12,5,0,1,8,16,11,0
동작구,신대방2동,2,70,391,77,7,15,0,14,0,1,13,9,5,0
동작구,신대방2동,2,75,263,71,2,4,6,2,0,1,5,4,5,5
동작구,신대방2동,2,80,162,49,4,7,5,5,1,0,5,7,5,9
동작구,신대방2동,2,85,62,16,1,1,1,1,0,0,1,0,1,0
동작구,신대방2동,2,90,5,2,1,1,0,1,0,0,1,1,0,0
동작구,흑석동,1,20,"2,676",519,37,60,25,50,0,45,50,18,19,0
동작구,흑석동,1,25,"1,943",466,46,26,22,40,0,51,51,48,41,0
동작구,흑석동,1,30,"1,435",270,21,18,15,19,0,59,25,20,21,0
동작구,흑석동,1,35,"1,357",271,26,13,15,11,0,53,26,13,22,0
동작구,흑석동,1,40,"1,396",213,31,29,15,24,0,35,29,22,37,0
동작구,흑석동,1,45,"1,249",180,29,36,15,25,0,25,27,20,19,0
동작구,흑석동,1,50,"1,301",197,27,24,16,18,0,12,19,15,46,0
동작구,흑석동,1,55,"1,174",181,27,23,17,14,0,11,24,26,21,0
동작구,흑석동,1,60,928,151,15,29,12,27,0,7,18,23,13,0
동작구,흑석동,1,65,699,129,12,12,29,12,0,2,15,4,11,0
동작구,흑석동,1,70,547,103,14,13,4,11,0,1,15,4,6,0
동작구,흑석동,1,75,377,104,4,8,8,8,2,1,7,4,9,10
동작구,흑석동,1,80,291,80,5,9,8,5,2,1,9,2,7,21
동작구,흑석동,1,85,101,35,4,4,1,3,1,0,4,4,2,5
동작구,흑석동,1,90,26,11,2,0,0,0,0,0,0,0,1,0
동작구,흑석동,2,20,"2,872",672,20,56,31,37,0,66,23,28,33,0
동작구,흑석동,2,25,"1,625",474,20,37,19,33,0,48,25,33,29,0
동작구,흑석동,2,30,"1,391",222,14,36,4,26,0,40,20,17,17,0
동작구,흑석동,2,35,"1,276",126,11,15,4,13,0,24,16,10,7,0
동작구,흑석동,2,40,"1,223",87,7,17,7,21,0,14,15,12,12,0
동작구,흑석동,2,45,"1,332",97,14,30,9,26,0,14,22,18,8,0
동작구,흑석동,2,50,"1,353",88,13,15,10,12,0,5,16,8,12,0
동작구,흑석동,2,55,"1,381",87,16,17,8,15,0,5,16,13,13,0
동작구,흑석동,2,60,"1,021",140,11,59,9,57,0,5,36,18,8,0
동작구,흑석동,2,65,922,199,11,29,21,32,0,2,29,22,21,0
동작구,흑석동,2,70,733,178,14,38,4,29,0,2,25,12,13,0
동작구,흑석동,2,75,567,183,7,20,18,17,5,2,16,14,18,15
동작구,흑석동,2,80,391,118,7,13,9,15,3,1,11,13,4,17
동작구,흑석동,2,85,176,54,8,4,0,6,1,0,6,4,2,3
동작구,흑석동,2,90,52,18,4,2,2,2,1,0,2,2,1,11
마포구,공덕동,1,20,"1,232",351,31,39,23,24,0,29,23,9,22,0
마포구,공덕동,1,25,"1,393",334,32,31,24,22,0,39,24,34,32,0
마포구,공덕동,1,30,"1,785",315,33,28,24,19,0,61,23,24,29,0
마포구,공덕동,1,35,"1,487",280,38,17,20,7,0,57,28,20,22,0
마포구,공덕동,1,40,"1,594",208,38,26,34,22,0,36,27,26,36,0
마포구,공덕동,1,45,"1,522",207,35,31,33,28,0,32,30,23,22,0
마포구,공덕동,1,50,"1,549",210,40,24,35,17,0,13,28,30,55,0
마포구,공덕동,1,55,"1,368",201,33,18,21,17,0,11,26,29,31,0
마포구,공덕동,1,60,905,135,12,21,21,15,0,6,12,23,11,0
마포구,공덕동,1,65,744,136,14,9,31,7,0,2,7,11,19,0
마포구,공덕동,1,70,528,98,20,12,3,11,0,1,12,9,5,0
마포구,공덕동,1,75,359,97,9,8,6,4,1,1,9,5,6,18
마포구,공덕동,1,80,263,66,4,3,1,3,2,1,5,0,3,18
마포구,공덕동,1,85,149,37,6,6,3,3,1,0,5,3,3,13
마포구,공덕동,1,90,23,5,1,1,0,1,0,0,1,1,1,10
마포구,공덕동,2,20,"1,316",308,16,27,14,20,0,26,13,13,19,0
마포구,공덕동,2,25,"1,660",380,16,27,20,24,0,51,19,26,38,0
마포구,공덕동,2,30,"1,821",247,12,29,15,22,0,46,21,22,21,0
마포구,공덕동,2,35,"1,476",170,10,13,16,17,0,36,11,18,14,0
마포구,공덕동,2,40,"1,537",116,12,21,19,26,0,22,19,18,21,0
마포구,공덕동,2,45,"1,633",107,15,24,17,25,0,17,24,18,15,0
마포구,공덕동,2,50,"1,620",121,18,18,16,20,0,7,26,11,25,0
마포구,공덕동,2,55,"1,476",93,17,14,17,14,0,6,15,15,14,0
마포구,공덕동,2,60,"1,049",141,15,46,20,39,0,5,30,15,10,0
마포구,공덕동,2,65,893,182,11,26,25,22,0,2,21,21,27,0
마포구,공덕동,2,70,711,153,22,32,4,21,0,1,30,18,14,0
마포구,공덕동,2,75,604,177,6,18,13,16,5,2,15,14,12,27
마포구,공덕동,2,80,452,137,7,15,5,10,3,1,12,8,6,10
마포구,공덕동,2,85,182,61,5,9,1,7,1,0,7,8,0,9
마포구,공덕동,2,90,46,15,4,1,1,1,1,0,1,4,1,10
마포구,대흥동,1,20,971,140,20,11,12,10,0,17,12,4,9,0
마포구,대흥동,1,25,"1,096",191,25,16,16,13,0,27,20,16,22,0
마포구,대흥동,1,30,748,114,14,8,8,7,0,26,10,10,11,0
마포구,대흥동,1,35,592,111,17,7,15,5,0,22,12,11,9,0
마포구,대흥동,1,40,577,72,11,10,13,6,0,13,10,10,15,0
마포구,대흥동,1,45,525,65,11,8,10,6,0,11,9,7,6,0
마포구,대흥동,1,50,520,73,13,9,12,5,0,5,10,13,22,0
마포구,대흥동,1,55,506,68,12,6,12,5,0,4,10,12,13,0
마포구,대흥동,1,60,347,52,10,10,10,8,0,2,6,11,3,0
마포구,대흥동,1,65,248,49,7,3,9,3,0,1,3,3,6,0
마포구,대흥동,1,70,196,35,5,5,0,4,0,0,3,1,2,0
마포구,대흥동,1,75,149,39,0,2,4,1,0,0,2,1,3,4
마포구,대흥동,1,80,99,20,0,0,1,1,0,0,1,1,1,5
마포구,대흥동,1,85,35,10,1,0,0,0,0,0,0,0,0,1
마포구,대흥동,1,90,15,6,2,0,0,0,0,0,0,0,0,0
마포구,대흥동,2,20,"1,674",263,11,23,25,23,0,35,14,9,12,0
마포구,대흥동,2,25,"1,182",203,9,7,32,7,0,31,6,17,22,0
마포구,대흥동,2,30,743,85,5,9,11,7,0,19,7,6,9,0
마포구,대흥동,2,35,487,52,6,4,5,5,0,11,6,2,2,0
마포구,대흥동,2,40,507,38,7,6,6,8,0,7,8,3,7,0
마포구,대흥동,2,45,477,33,2,7,7,10,0,6,3,7,5,0
마포구,대흥동,2,50,527,29,6,4,6,3,0,2,5,3,7,0
마포구,대흥동,2,55,500,30,5,3,10,5,0,2,2,4,6,0
마포구,대흥동,2,60,384,47,5,14,7,17,0,2,8,5,2,0
마포구,대흥동,2,65,315,64,3,11,7,10,0,1,7,8,9,0
마포구,대흥동,2,70,283,58,10,8,2,10,0,1,9,7,6,0
마포구,대흥동,2,75,200,56,4,5,2,6,3,0,7,3,3,8
마포구,대흥동,2,80,146,49,4,6,3,4,0,0,5,3,4,6
마포구,대흥동,2,85,62,16,3,2,1,2,0,0,2,2,1,5
마포구,대흥동,2,90,14,5,1,0,1,0,0,0,0,1,1,1
마포구,도화동,1,20,605,196,17,27,6,25,0,14,23,9,12,0
마포구,도화동,1,25,731,188,15,22,14,20,0,22,15,18,19,0
마포구,도화동,1,30,"1,040",183,14,14,25,11,0,37,16,15,19,0
마포구,도화동,1,35,874,171,10,10,10,9,0,36,10,7,16,0
마포구,도화동,1,40,927,126,20,11,19,11,0,22,16,13,24,0
마포구,도화동,1,45,810,107,14,17,15,11,0,17,14,15,13,0
마포구,도화동,1,50,821,114,26,13,15,7,0,8,23,13,30,0
마포구,도화동,1,55,804,112,23,17,13,8,0,7,16,13,18,0
마포구,도화동,1,60,574,87,7,18,6,10,0,4,8,13,8,0
마포구,도화동,1,65,466,97,9,9,17,7,0,2,9,7,18,0
마포구,도화동,1,70,366,62,9,7,2,4,0,1,5,5,6,0
마포구,도화동,1,75,251,55,1,4,9,4,4,1,4,1,8,8
마포구,도화동,1,80,138,38,2,5,2,5,2,0,4,1,2,8
마포구,도화동,1,85,82,22,3,4,2,4,1,0,2,1,0,12
마포구,도화동,1,90,10,2,0,0,0,0,1,0,1,0,0,5
마포구,도화동,2,20,633,214,14,30,10,21,0,14,12,8,9,0
마포구,도화동,2,25,910,256,20,27,17,21,0,25,22,18,29,0
마포구,도화동,2,30,"1,044",133,7,15,5,10,0,27,13,11,15,0
마포구,도화동,2,35,907,97,5,10,8,11,0,19,4,9,6,0
마포구,도화동,2,40,956,69,13,15,7,17,0,10,13,16,6,0
마포구,도화동,2,45,860,58,9,19,5,19,0,8,18,11,7,0
마포구,도화동,2,50,929,64,14,13,7,8,0,4,16,5,17,0
마포구,도화동,2,55,918,64,16,10,10,11,0,3,11,5,5,0
마포구,도화동,2,60,670,92,9,34,12,33,0,3,21,13,8,0
마포구,도화동,2,65,497,116,9,26,12,24,0,1,25,19,16,0
마포구,도화동,2,70,466,91,10,20,2,17,0,1,17,9,7,0
마포구,도화동,2,75,355,110,5,12,15,10,3,1,6,12,12,8
마포구,도화동,2,80,298,93,7,16,3,16,5,1,12,7,4,20
마포구,도화동,2,85,125,36,7,1,2,2,2,0,1,3,2,17
마포구,도화동,2,90,31,10,4,1,1,2,1,0,2,2,1,12
마포구,망원1동,1,20,666,189,19,30,4,30,0,15,20,6,9,0
마포구,망원1동,1,25,819,199,17,15,12,16,0,22,19,19,15,0
마포구,망원1동,1,30,"1,173",213,12,34,15,30,0,38,25,14,19,0
마포구,망원1동,1,35,"1,008",177,17,12,14,7,0,34,16,12,16,0
마포구,망원1동,1,40,974,125,14,19,15,13,0,19,15,19,24,0
마포구,망원1동,1,45,859,121,14,19,15,19,0,17,16,14,12,0
마포구,망원1동,1,50,736,118,20,13,20,8,0,7,17,20,33,0
마포구,망원1동,1,55,731,111,18,11,11,14,0,6,14,13,14,0
마포구,망원1동,1,60,490,79,10,12,10,13,0,4,10,8,3,0
마포구,망원1동,1,65,451,98,12,10,11,7,0,1,9,6,10,0
마포구,망원1동,1,70,297,61,9,8,1,6,0,1,6,5,3,0
마포구,망원1동,1,75,248,68,5,4,7,2,1,1,3,3,4,5
마포구,망원1동,1,80,169,50,6,6,3,4,2,0,5,3,3,12
마포구,망원1동,1,85,52,12,0,1,1,1,1,0,1,2,1,8
마포구,망원1동,1,90,9,3,1,0,1,0,0,0,0,0,1,0
마포구,망원1동,2,20,730,231,11,22,6,15,0,19,11,15,9,0
마포구,망원1동,2,25,"1,012",247,10,17,15,16,0,27,11,22,17,0
마포구,망원1동,2,30,"1,186",169,6,18,9,16,0,31,8,12,13,0
마포구,망원1동,2,35,961,118,11,14,12,13,0,24,10,9,7,0
마포구,망원1동,2,40,954,84,11,12,10,14,0,15,14,17,14,0
마포구,망원1동,2,45,823,68,5,18,9,15,0,10,9,12,8,0
마포구,망원1동,2,50,831,53,13,7,6,5,0,3,13,4,9,0
마포구,망원1동,2,55,815,64,5,6,14,7,0,3,4,11,8,0
마포구,망원1동,2,60,627,94,6,31,10,29,0,3,16,9,5,0
마포구,망원1동,2,65,556,127,15,24,18,21,0,1,17,14,12,0
마포구,망원1동,2,70,406,87,13,15,1,13,0,1,13,8,5,0
마포구,망원1동,2,75,337,105,1,11,8,11,1,1,8,12,9,8
마포구,망원1동,2,80,176,54,4,8,4,5,2,0,4,4,1,1
마포구,망원1동,2,85,110,31,2,3,4,3,2,0,2,7,1,14
마포구,망원1동,2,90,27,8,2,1,0,1,1,0,1,2,0,8
마포구,망원2동,1,20,653,200,25,36,10,33,0,15,28,7,10,0
마포구,망원2동,1,25,633,147,17,16,7,17,0,15,15,16,11,0
마포구,망원2동,1,30,861,161,13,12,17,12,0,29,9,17,11,0
마포구,망원2동,1,35,933,169,14,13,12,8,0,35,16,6,10,0
마포구,망원2동,1,40,974,140,18,16,11,14,0,20,30,20,37,0
마포구,망원2동,1,45,829,121,16,28,7,16,0,15,22,13,6,0
마포구,망원2동,1,50,668,94,14,16,6,11,0,5,11,11,23,0
마포구,망원2동,1,55,608,88,11,12,6,8,0,4,13,13,8,0
마포구,망원2동,1,60,490,84,14,14,10,14,0,4,11,15,6,0
마포구,망원2동,1,65,421,85,8,12,17,6,0,1,8,4,10,0
마포구,망원2동,1,70,264,54,9,11,4,9,0,0,10,4,2,0
마포구,망원2동,1,75,212,59,4,5,4,4,1,1,4,1,3,5
마포구,망원2동,1,80,130,44,5,6,2,4,0,0,4,2,4,19
마포구,망원2동,1,85,61,18,3,2,0,1,0,0,1,0,0,3
마포구,망원2동,1,90,10,2,0,0,0,0,0,0,0,0,0,0
마포구,망원2동,2,20,628,188,12,18,5,14,0,13,8,4,3,0
마포구,망원2동,2,25,757,191,9,19,12,11,0,18,10,20,14,0
마포구,망원2동,2,30,971,126,8,17,10,9,0,29,10,14,16,0
마포구,망원2동,2,35,928,122,6,14,7,19,0,24,11,7,14,0
마포구,망원2동,2,40,999,89,10,18,8,21,0,16,15,12,19,0
마포구,망원2동,2,45,769,62,9,16,8,16,0,8,11,11,2,0
마포구,망원2동,2,50,712,54,10,14,8,11,0,3,12,5,8,0
마포구,망원2동,2,55,771,63,8,2,11,8,0,3,9,12,8,0
마포구,망원2동,2,60,550,82,7,33,8,35,0,3,24,11,4,0
마포구,망원2동,2,65,496,113,5,24,9,16,0,1,15,14,10,0
마포구,망원2동,2,70,372,82,11,22,1,17,0,1,17,14,4,0
마포구,망원2동,2,75,304,93,2,13,5,9,3,1,3,8,6,7
마포구,망원2동,2,80,139,39,5,7,3,5,2,0,5,5,1,5
마포구,망원2동,2,85,59,18,4,1,0,1,1,0,1,1,0,9
마포구,망원2동,2,90,19,5,2,0,0,0,0,0,0,1,0,0
마포구,상암동,1,20,826,216,14,24,13,11,0,17,14,6,14,0
마포구,상암동,1,25,892,165,15,5,11,5,0,23,18,18,20,0
마포구,상암동,1,30,"1,078",202,29,13,21,15,0,41,22,19,10,0
마포구,상암동,1,35,"1,379",260,46,12,19,16,0,55,37,13,21,0
마포구,상암동,1,40,"1,889",273,73,14,48,23,0,48,47,37,40,0
마포구,상암동,1,45,"1,459",209,36,18,22,16,0,32,36,23,35,0
마포구,상암동,1,50,"1,067",164,32,13,19,13,0,12,27,19,40,0
마포구,상암동,1,55,873,130,22,8,16,9,0,9,18,17,15,0
마포구,상암동,1,60,653,102,13,10,12,10,0,6,12,16,13,0
마포구,상암동,1,65,456,88,8,6,14,3,0,2,3,5,13,0
마포구,상암동,1,70,375,74,6,4,4,5,0,1,3,6,4,0
마포구,상암동,1,75,248,68,7,2,6,3,0,1,4,2,6,4
마포구,상암동,1,80,160,48,4,3,3,4,0,0,5,3,4,1
마포구,상암동,1,85,78,22,1,2,2,2,0,0,2,1,3,2
마포구,상암동,1,90,10,5,2,0,0,0,0,0,0,0,0,0
마포구,상암동,2,20,908,278,15,25,21,24,0,19,21,10,8,0
마포구,상암동,2,25,940,175,11,3,15,3,0,23,9,10,14,0
마포구,상암동,2,30,"1,257",184,12,12,17,10,0,36,14,10,11,0
마포구,상암동,2,35,"1,663",170,7,11,16,20,0,35,18,15,4,0
마포구,상암동,2,40,"1,869",126,20,14,14,29,0,19,19,17,15,0
마포구,상암동,2,45,"1,363",79,11,14,10,22,0,12,20,12,2,0
마포구,상암동,2,50,"1,012",68,13,10,7,13,0,4,14,7,11,0
